Species_valid_name	Lot_ID	Collection_site	Equivalent_Albatross_Site	Collection_Period	Individual_ID	New_USNM	USNM_Biorepository	Species_ID_method	Species_ID_person	Species_ID_notes	Notes	Species_ID_year	Species_ID_month	Species_ID_day	Species_ID_date_originallyEntered
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	MAS-2022-01_01	Port_Busin	Canmahala_Bay	Contemporary	Och-CBur_096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_08	NA	NA	Contemporary	Och-CCat_022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_09	NA	NA	Contemporary	Och-CCat_072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sam-2022-01_10	NA	NA	Contemporary	Och-CCat_102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ostorhinchus_chrysopomus	Sul-2021-02_01	Tumindao	Tumindao	Contemporary	Och-CTum_017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
